Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
2175,2183,6,2017-01-09T00:00:00.000-06:00,2017-01-31T00:00:00.000-06:00
2441,2467,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
2932,2977,6,2017-01-10T00:00:00.000-06:00,2017-04-08T00:00:00.000-05:00
4522,5310,6,2017-02-14T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
477,997,6,2017-02-15T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
704,739,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
704,766,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
766,791,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
772,1056,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4609,5420,6,2017-03-10T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
1024,1236,6,2017-01-05T00:00:00.000-06:00,2017-04-06T00:00:00.000-05:00
4632,4967,6,2017-02-13T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
1986,1999,6,2017-01-08T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
1315,1377,6,2017-01-03T00:00:00.000-06:00,2017-02-25T00:00:00.000-06:00
1323,1367,6,2017-01-03T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
1774,7575,6,2017-03-19T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
4071,4344,6,2017-01-31T00:00:00.000-06:00,2017-03-26T00:00:00.000-05:00
5944,5962,6,2017-03-05T00:00:00.000-06:00,2017-04-14T00:00:00.000-05:00
839,3739,6,2017-01-27T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
1265,1291,6,2017-01-03T00:00:00.000-06:00,2017-04-24T00:00:00.000-05:00
4016,4395,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5416,5481,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
5456,5491,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
1572,3998,6,2017-02-28T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
4646,4903,6,2017-02-27T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
2408,2431,6,2017-01-09T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
2221,3536,6,2017-01-28T00:00:00.000-06:00,2017-04-09T00:00:00.000-05:00
804,868,6,2017-01-02T00:00:00.000-06:00,2017-03-01T00:00:00.000-06:00
3916,3940,6,2017-01-19T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
5122,5145,6,2017-02-12T00:00:00.000-06:00,2017-03-17T00:00:00.000-05:00
5738,5775,6,2017-02-24T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
704,759,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
740,791,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
771,792,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
940,962,6,2017-01-02T00:00:00.000-06:00,2017-02-25T00:00:00.000-06:00
1370,1391,6,2017-01-03T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
281,3122,6,2017-01-20T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
5423,5500,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
391,4523,6,2017-01-30T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
4061,4087,6,2017-01-20T00:00:00.000-06:00,2017-04-11T00:00:00.000-05:00
2430,2462,6,2017-01-09T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
831,885,6,2017-01-02T00:00:00.000-06:00,2017-04-26T00:00:00.000-05:00
293,606,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
6039,6096,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
6063,6071,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
324,764,6,2017-01-04T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
328,362,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
704,752,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
755,768,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
915,4309,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1616,3015,6,2017-02-02T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
2222,2236,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
4208,4223,6,2017-01-22T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
1918,1970,6,2017-01-08T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
2717,2941,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
928,5464,6,2017-02-22T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
5401,5439,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5404,5435,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5436,5438,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5796,5799,6,2017-02-24T00:00:00.000-06:00,2017-04-24T00:00:00.000-05:00
704,755,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
755,1001,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
4331,4376,6,2017-01-24T00:00:00.000-06:00,2017-03-19T00:00:00.000-05:00
2221,2295,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
930,1484,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5421,5479,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5479,5495,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
3517,3523,6,2017-01-15T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
293,3180,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
3104,3169,6,2017-01-11T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
3931,3980,6,2017-01-19T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
831,1025,6,2017-02-17T00:00:00.000-06:00,2017-04-21T00:00:00.000-05:00
771,1095,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1029,1031,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
5410,5467,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
2229,2252,6,2017-01-09T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
960,986,6,2017-01-02T00:00:00.000-06:00,2017-03-21T00:00:00.000-05:00
5456,5481,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
5498,5500,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
4177,5175,6,2017-02-19T00:00:00.000-06:00,2017-04-27T00:00:00.000-05:00
2710,2729,6,2017-01-10T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
3808,3839,6,2017-01-19T00:00:00.000-06:00,2017-03-21T00:00:00.000-05:00
2116,2122,6,2017-01-09T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
309,381,6,2017-01-01T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
712,1035,6,2017-01-04T00:00:00.000-06:00,2017-04-07T00:00:00.000-05:00
704,751,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
706,733,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
4208,4224,6,2017-01-22T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
2988,7575,6,2017-03-19T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
3301,3309,6,2017-01-13T00:00:00.000-06:00,2017-04-08T00:00:00.000-05:00
1484,5486,6,2017-02-22T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
2511,5486,6,2017-02-22T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
2789,5495,6,2017-02-22T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
4011,4388,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4042,4364,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5412,5431,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
2438,2484,6,2017-01-09T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
4554,5434,6,2017-02-26T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
1328,1396,6,2017-01-03T00:00:00.000-06:00,2017-03-30T00:00:00.000-05:00
2462,2492,6,2017-01-09T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
802,857,6,2017-01-02T00:00:00.000-06:00,2017-04-24T00:00:00.000-05:00
1298,2600,6,2017-01-24T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
1673,3104,6,2017-01-24T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
3184,4551,6,2017-02-02T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
2160,2173,6,2017-01-09T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
1021,1025,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
5768,5799,6,2017-02-24T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
701,761,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
709,760,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
759,1053,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
2537,2802,6,2017-02-02T00:00:00.000-06:00,2017-04-21T00:00:00.000-05:00
910,945,6,2017-01-02T00:00:00.000-06:00,2017-02-25T00:00:00.000-06:00
940,1377,6,2017-01-25T00:00:00.000-06:00,2017-03-19T00:00:00.000-05:00
1332,2912,6,2017-01-25T00:00:00.000-06:00,2017-03-19T00:00:00.000-05:00
6531,6572,6,2017-03-13T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
1436,7463,6,2017-04-13T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
5912,5982,6,2017-03-05T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
4044,5412,6,2017-02-22T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
4066,4309,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5404,5466,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5414,5438,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5416,5498,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
1498,4671,6,2017-02-07T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
2441,2963,6,2017-02-13T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
3208,3385,6,2017-02-06T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
988,2977,6,2017-02-13T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
2645,3102,6,2017-03-20T00:00:00.000-05:00,2017-04-20T00:00:00.000-05:00
299,601,6,2017-01-13T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
1223,1247,6,2017-01-03T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
2993,3120,6,2017-02-15T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
730,792,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
751,791,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
1314,4373,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
4656,4675,6,2017-02-02T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
4217,4219,6,2017-01-22T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
1946,1947,6,2017-01-08T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
4042,4373,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4053,5464,6,2017-02-22T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
4083,4316,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
2425,2464,6,2017-01-09T00:00:00.000-06:00,2017-04-01T00:00:00.000-05:00
126,2335,6,2017-01-10T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
709,766,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
4322,4331,6,2017-01-24T00:00:00.000-06:00,2017-04-14T00:00:00.000-05:00
2221,2273,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
7110,7186,6,2017-03-17T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
5944,5991,6,2017-03-05T00:00:00.000-06:00,2017-04-08T00:00:00.000-05:00
4012,5414,6,2017-02-22T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
2075,2328,6,2017-01-10T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
1643,5434,6,2017-02-26T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
1662,2596,6,2017-01-24T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
1506,1569,6,2017-01-07T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
378,1025,6,2017-01-03T00:00:00.000-06:00,2017-02-19T00:00:00.000-06:00
778,786,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
1884,3576,6,2017-02-28T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
6001,6017,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
6017,6039,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
2411,2457,6,2017-01-09T00:00:00.000-06:00,2017-03-11T00:00:00.000-06:00
362,368,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
368,392,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
368,752,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
724,792,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
4329,4331,6,2017-01-24T00:00:00.000-06:00,2017-03-19T00:00:00.000-05:00
2293,2295,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
1947,1951,6,2017-01-08T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
915,2867,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
945,1837,6,2017-02-04T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
752,3476,6,2017-01-17T00:00:00.000-06:00,2017-03-24T00:00:00.000-05:00
407,5456,6,2017-02-22T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
975,5464,6,2017-02-22T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
4042,4339,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4080,4399,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5464,5490,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
1602,1652,6,2017-01-07T00:00:00.000-06:00,2017-02-14T00:00:00.000-06:00
3654,3675,6,2017-01-15T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
3675,3678,6,2017-01-15T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
844,859,6,2017-01-02T00:00:00.000-06:00,2017-03-05T00:00:00.000-06:00
274,650,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
362,1029,6,2017-01-03T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
701,1056,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
733,1095,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1314,4013,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
5410,5420,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
358,2537,6,2017-01-21T00:00:00.000-06:00,2017-03-19T00:00:00.000-05:00
2221,2236,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
1970,1976,6,2017-01-08T00:00:00.000-06:00,2017-02-27T00:00:00.000-06:00
3122,3414,6,2017-01-23T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
643,2170,6,2017-01-25T00:00:00.000-06:00,2017-04-07T00:00:00.000-05:00
5404,5419,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5026,5048,6,2017-02-12T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
812,839,6,2017-01-02T00:00:00.000-06:00,2017-03-21T00:00:00.000-05:00
852,889,6,2017-01-02T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
1542,1569,6,2017-01-07T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
6039,6049,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
119,139,6,2017-01-01T00:00:00.000-06:00,2017-03-11T00:00:00.000-06:00
1482,4059,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1608,2556,6,2017-01-21T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
975,1818,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1323,1370,6,2017-01-03T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
4083,4309,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4399,5484,6,2017-02-22T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
5448,5471,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5026,5066,6,2017-02-12T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
4404,4435,6,2017-01-29T00:00:00.000-06:00,2017-04-24T00:00:00.000-05:00
5019,5098,6,2017-02-12T00:00:00.000-06:00,2017-04-16T00:00:00.000-05:00
255,650,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
760,762,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
761,1013,6,2017-01-04T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
2802,3046,6,2017-01-22T00:00:00.000-06:00,2017-02-25T00:00:00.000-06:00
2178,2183,6,2017-01-09T00:00:00.000-06:00,2017-01-31T00:00:00.000-06:00
1082,2972,6,2017-02-04T00:00:00.000-06:00,2017-03-26T00:00:00.000-05:00
312,356,6,2017-01-01T00:00:00.000-06:00,2017-03-08T00:00:00.000-06:00
3444,3471,6,2017-01-13T00:00:00.000-06:00,2017-04-09T00:00:00.000-05:00
407,5416,6,2017-02-22T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
1464,5458,6,2017-02-22T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
4012,4395,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
715,783,6,2017-01-02T00:00:00.000-06:00,2017-03-26T00:00:00.000-05:00
1673,2531,6,2017-01-24T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
749,774,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
1021,1043,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
354,392,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
716,792,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
752,797,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
2776,2857,6,2017-02-02T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
6580,6585,6,2017-03-13T00:00:00.000-05:00,2017-04-29T00:00:00.000-05:00
2712,4344,6,2017-02-23T00:00:00.000-06:00,2017-04-21T00:00:00.000-05:00
4080,5495,6,2017-02-22T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
5421,5439,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5440,5498,6,2017-02-17T00:00:00.000-06:00,2017-03-13T00:00:00.000-05:00
5009,5082,6,2017-02-12T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
3123,3169,6,2017-01-11T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
381,795,6,2017-01-04T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
324,374,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
733,1001,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
915,4353,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1818,5410,6,2017-02-22T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
4667,4672,6,2017-02-02T00:00:00.000-06:00,2017-03-11T00:00:00.000-06:00
928,1696,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
218,263,6,2017-01-01T00:00:00.000-06:00,2017-04-09T00:00:00.000-05:00
5982,5996,6,2017-03-05T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
1666,5479,6,2017-02-22T00:00:00.000-06:00,2017-04-05T00:00:00.000-05:00
5404,5438,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
5431,5499,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
2272,2492,6,2017-02-13T00:00:00.000-06:00,2017-04-21T00:00:00.000-05:00
2454,2488,6,2017-01-09T00:00:00.000-06:00,2017-04-26T00:00:00.000-05:00
275,3123,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
610,3146,6,2017-01-13T00:00:00.000-06:00,2017-03-09T00:00:00.000-06:00
758,786,6,2017-01-02T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
2773,4412,6,2017-02-28T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
6047,6075,6,2017-03-05T00:00:00.000-06:00,2017-04-25T00:00:00.000-05:00
1053,1057,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
360,395,6,2017-01-01T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
709,740,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
733,764,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
4361,4384,6,2017-01-24T00:00:00.000-06:00,2017-03-27T00:00:00.000-05:00
2248,2252,6,2017-01-09T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
1954,1986,6,2017-01-08T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
1314,2511,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
724,3421,6,2017-01-17T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
2162,3293,6,2017-03-03T00:00:00.000-06:00,2017-04-29T00:00:00.000-05:00
2969,5468,6,2017-02-22T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
2700,7331,6,2017-03-25T00:00:00.000-05:00,2017-04-27T00:00:00.000-05:00
53,2328,6,2017-01-10T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
1548,4945,6,2017-02-28T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
4069,5450,6,2017-02-26T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
2998,3587,6,2017-02-13T00:00:00.000-06:00,2017-04-15T00:00:00.000-05:00
331,3104,6,2017-01-24T00:00:00.000-06:00,2017-02-17T00:00:00.000-06:00
5716,5767,6,2017-02-24T00:00:00.000-06:00,2017-04-17T00:00:00.000-05:00
2446,2465,6,2017-01-09T00:00:00.000-06:00,2017-03-11T00:00:00.000-06:00
730,740,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
759,791,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
1034,2869,6,2017-02-02T00:00:00.000-06:00,2017-03-31T00:00:00.000-05:00
1837,2769,6,2017-02-02T00:00:00.000-06:00,2017-03-19T00:00:00.000-05:00
915,1484,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
975,2789,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1332,1377,6,2017-01-03T00:00:00.000-06:00,2017-02-25T00:00:00.000-06:00
1837,2905,6,2017-02-04T00:00:00.000-06:00,2017-03-28T00:00:00.000-05:00
247,3188,6,2017-01-20T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
4040,4092,6,2017-01-20T00:00:00.000-06:00,2017-03-19T00:00:00.000-05:00
4339,5426,6,2017-02-22T00:00:00.000-06:00,2017-04-12T00:00:00.000-05:00
4399,5468,6,2017-02-22T00:00:00.000-06:00,2017-04-02T00:00:00.000-05:00
1572,1598,6,2017-01-07T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
1617,3404,6,2017-02-19T00:00:00.000-06:00,2017-03-20T00:00:00.000-05:00
3603,3681,6,2017-01-15T00:00:00.000-06:00,2017-02-26T00:00:00.000-06:00
248,684,6,2017-01-13T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
1223,1287,6,2017-01-03T00:00:00.000-06:00,2017-02-03T00:00:00.000-06:00
2567,3104,6,2017-01-21T00:00:00.000-06:00,2017-02-11T00:00:00.000-06:00
709,771,6,2017-01-02T00:00:00.000-06:00,2017-01-17T00:00:00.000-06:00
494,1012,6,2017-02-10T00:00:00.000-06:00,2017-04-13T00:00:00.000-05:00
2528,2601,6,2017-02-10T00:00:00.000-06:00,2017-04-14T00:00:00.000-05:00
4224,4248,6,2017-01-22T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
4219,4223,6,2017-01-22T00:00:00.000-06:00,2017-04-10T00:00:00.000-05:00
7759,7793,6,2017-03-23T00:00:00.000-05:00,2017-04-28T00:00:00.000-05:00
5458,5499,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
3639,3654,6,2017-01-15T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
1447,5100,6,2017-02-24T00:00:00.000-06:00,2017-04-22T00:00:00.000-05:00
293,601,6,2017-01-13T00:00:00.000-06:00,2017-02-28T00:00:00.000-06:00
795,1026,6,2017-01-04T00:00:00.000-06:00,2017-02-23T00:00:00.000-06:00
374,759,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
752,1095,6,2017-01-04T00:00:00.000-06:00,2017-01-29T00:00:00.000-06:00
1818,4373,6,2017-02-07T00:00:00.000-06:00,2017-03-10T00:00:00.000-06:00
1074,2857,6,2017-01-22T00:00:00.000-06:00,2017-04-20T00:00:00.000-05:00
2212,2221,6,2017-01-09T00:00:00.000-06:00,2017-02-21T00:00:00.000-06:00
2175,2178,6,2017-01-09T00:00:00.000-06:00,2017-01-31T00:00:00.000-06:00
1337,1818,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
1482,2939,6,2017-02-04T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
4052,4316,6,2017-01-31T00:00:00.000-06:00,2017-03-03T00:00:00.000-06:00
5438,5448,6,2017-02-17T00:00:00.000-06:00,2017-03-14T00:00:00.000-05:00
