Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
1503,1269,6,2017-01-13 00:00:00,2017-02-11 00:00:00
5414,5438,6,2017-02-17 00:00:00,2017-03-14 00:00:00
1031,1029,6,2017-01-02 00:00:00,2017-01-17 00:00:00
4329,4359,6,2017-01-24 00:00:00,2017-03-19 00:00:00
4219,4223,6,2017-01-22 00:00:00,2017-04-10 00:00:00
1056,751,6,2017-01-02 00:00:00,2017-01-29 00:00:00
759,704,6,2017-01-02 00:00:00,2017-01-17 00:00:00
5495,4080,6,2017-02-22 00:00:00,2017-04-13 00:00:00
5435,4044,6,2017-02-22 00:00:00,2017-04-05 00:00:00
5439,5458,6,2017-02-17 00:00:00,2017-03-14 00:00:00
5414,5419,6,2017-02-17 00:00:00,2017-03-14 00:00:00
2793,2767,6,2017-01-10 00:00:00,2017-03-10 00:00:00
4373,915,6,2017-02-07 00:00:00,2017-03-10 00:00:00
2427,2441,6,2017-01-09 00:00:00,2017-02-21 00:00:00
3668,3655,6,2017-01-15 00:00:00,2017-04-10 00:00:00
3123,688,6,2017-01-13 00:00:00,2017-03-26 00:00:00
763,709,6,2017-01-02 00:00:00,2017-01-17 00:00:00
786,758,6,2017-01-02 00:00:00,2017-02-23 00:00:00
2284,2255,6,2017-01-09 00:00:00,2017-02-21 00:00:00
2969,5416,6,2017-02-22 00:00:00,2017-04-02 00:00:00
962,979,6,2017-01-02 00:00:00,2017-02-25 00:00:00
681,650,6,2017-01-02 00:00:00,2017-02-03 00:00:00
5484,5423,6,2017-02-17 00:00:00,2017-03-13 00:00:00
211,248,6,2017-01-01 00:00:00,2017-02-03 00:00:00
3301,3380,6,2017-01-13 00:00:00,2017-04-08 00:00:00
2334,141,6,2017-01-10 00:00:00,2017-02-26 00:00:00
4632,4967,6,2017-02-13 00:00:00,2017-03-20 00:00:00
959,2734,6,2017-02-15 00:00:00,2017-04-25 00:00:00
3180,299,6,2017-01-13 00:00:00,2017-02-03 00:00:00
4646,4903,6,2017-02-27 00:00:00,2017-04-05 00:00:00
1696,930,6,2017-02-04 00:00:00,2017-03-03 00:00:00
5927,5982,6,2017-03-05 00:00:00,2017-03-31 00:00:00
2145,2109,6,2017-01-09 00:00:00,2017-02-22 00:00:00
839,844,6,2017-01-02 00:00:00,2017-03-05 00:00:00
5421,5414,6,2017-02-17 00:00:00,2017-03-14 00:00:00
5708,5793,6,2017-02-24 00:00:00,2017-03-31 00:00:00
5481,5456,6,2017-02-17 00:00:00,2017-03-13 00:00:00
4412,1884,6,2017-02-28 00:00:00,2017-04-25 00:00:00
768,762,6,2017-01-02 00:00:00,2017-01-17 00:00:00
4040,4377,6,2017-01-31 00:00:00,2017-04-18 00:00:00
4344,2101,6,2017-03-19 00:00:00,2017-04-29 00:00:00
2560,2539,6,2017-01-10 00:00:00,2017-02-28 00:00:00
684,3180,6,2017-01-13 00:00:00,2017-02-03 00:00:00
5498,5491,6,2017-02-17 00:00:00,2017-03-13 00:00:00
4083,4373,6,2017-01-31 00:00:00,2017-03-03 00:00:00
4344,2911,6,2017-02-20 00:00:00,2017-04-10 00:00:00
752,1056,6,2017-01-02 00:00:00,2017-01-29 00:00:00
1572,4430,6,2017-02-28 00:00:00,2017-04-05 00:00:00
264,3149,6,2017-01-13 00:00:00,2017-02-14 00:00:00
2106,649,6,2017-01-20 00:00:00,2017-03-24 00:00:00
4016,930,6,2017-02-07 00:00:00,2017-03-10 00:00:00
331,440,6,2017-01-01 00:00:00,2017-02-17 00:00:00
3568,3535,6,2017-01-15 00:00:00,2017-04-10 00:00:00
1310,1367,6,2017-01-03 00:00:00,2017-02-26 00:00:00
205,610,6,2017-01-13 00:00:00,2017-02-03 00:00:00
755,791,6,2017-01-02 00:00:00,2017-02-26 00:00:00
724,374,6,2017-01-03 00:00:00,2017-01-29 00:00:00
5436,2941,6,2017-02-22 00:00:00,2017-04-12 00:00:00
1029,1095,6,2017-01-02 00:00:00,2017-01-17 00:00:00
2263,3578,6,2017-01-28 00:00:00,2017-04-09 00:00:00
2335,130,6,2017-01-10 00:00:00,2017-02-23 00:00:00
3688,2620,6,2017-02-23 00:00:00,2017-04-29 00:00:00
874,852,6,2017-01-02 00:00:00,2017-02-23 00:00:00
4042,4364,6,2017-01-31 00:00:00,2017-03-03 00:00:00
3675,3678,6,2017-01-15 00:00:00,2017-02-23 00:00:00
3518,3565,6,2017-01-15 00:00:00,2017-04-06 00:00:00
2469,3662,6,2017-01-29 00:00:00,2017-04-26 00:00:00
1013,761,6,2017-01-02 00:00:00,2017-02-28 00:00:00
681,684,6,2017-01-02 00:00:00,2017-02-03 00:00:00
3120,5734,6,2017-03-10 00:00:00,2017-04-25 00:00:00
3681,1347,6,2017-02-13 00:00:00,2017-04-16 00:00:00
3447,3446,6,2017-01-13 00:00:00,2017-02-23 00:00:00
3681,3648,6,2017-01-15 00:00:00,2017-02-26 00:00:00
4399,4013,6,2017-01-31 00:00:00,2017-03-10 00:00:00
2212,2255,6,2017-01-09 00:00:00,2017-02-21 00:00:00
889,852,6,2017-01-02 00:00:00,2017-02-23 00:00:00
1013,1057,6,2017-01-02 00:00:00,2017-01-17 00:00:00
2959,1666,6,2017-02-04 00:00:00,2017-03-03 00:00:00
5423,5440,6,2017-02-17 00:00:00,2017-03-13 00:00:00
2462,2447,6,2017-01-09 00:00:00,2017-03-28 00:00:00
1569,1542,6,2017-01-07 00:00:00,2017-02-28 00:00:00
761,755,6,2017-01-02 00:00:00,2017-01-17 00:00:00
2773,3544,6,2017-02-28 00:00:00,2017-04-25 00:00:00
1057,1023,6,2017-01-02 00:00:00,2017-01-17 00:00:00
1464,1314,6,2017-02-04 00:00:00,2017-03-03 00:00:00
4219,4208,6,2017-01-22 00:00:00,2017-04-10 00:00:00
299,266,6,2017-01-01 00:00:00,2017-02-28 00:00:00
786,721,6,2017-01-02 00:00:00,2017-02-17 00:00:00
791,704,6,2017-01-02 00:00:00,2017-01-17 00:00:00
6580,6531,6,2017-03-13 00:00:00,2017-04-29 00:00:00
1960,3368,6,2017-02-13 00:00:00,2017-04-29 00:00:00
5471,5401,6,2017-02-17 00:00:00,2017-03-14 00:00:00
4376,4331,6,2017-01-24 00:00:00,2017-03-19 00:00:00
6096,6077,6,2017-03-05 00:00:00,2017-04-25 00:00:00
3561,3524,6,2017-01-15 00:00:00,2017-02-28 00:00:00
4059,1818,6,2017-02-07 00:00:00,2017-03-10 00:00:00
2972,2769,6,2017-01-10 00:00:00,2017-03-26 00:00:00
792,751,6,2017-01-02 00:00:00,2017-01-17 00:00:00
3871,3858,6,2017-01-19 00:00:00,2017-03-27 00:00:00
5122,5156,6,2017-02-12 00:00:00,2017-03-17 00:00:00
3648,3679,6,2017-01-15 00:00:00,2017-02-26 00:00:00
5741,5708,6,2017-02-24 00:00:00,2017-03-31 00:00:00
5438,5404,6,2017-02-17 00:00:00,2017-03-14 00:00:00
1673,440,6,2017-01-24 00:00:00,2017-02-17 00:00:00
6016,6047,6,2017-03-05 00:00:00,2017-04-25 00:00:00
4309,1818,6,2017-02-07 00:00:00,2017-03-10 00:00:00
1673,3104,6,2017-01-24 00:00:00,2017-02-17 00:00:00
606,215,6,2017-01-13 00:00:00,2017-02-03 00:00:00
3635,988,6,2017-02-13 00:00:00,2017-04-12 00:00:00
3142,3197,6,2017-01-11 00:00:00,2017-03-28 00:00:00
2334,2315,6,2017-01-09 00:00:00,2017-02-21 00:00:00
5333,4522,6,2017-02-14 00:00:00,2017-04-10 00:00:00
3536,2222,6,2017-01-28 00:00:00,2017-04-09 00:00:00
4990,3544,6,2017-02-28 00:00:00,2017-04-25 00:00:00
1464,928,6,2017-02-04 00:00:00,2017-03-03 00:00:00
3998,3991,6,2017-01-19 00:00:00,2017-03-20 00:00:00
5333,3858,6,2017-02-14 00:00:00,2017-04-10 00:00:00
2457,2440,6,2017-01-09 00:00:00,2017-03-11 00:00:00
2441,2458,6,2017-01-09 00:00:00,2017-02-21 00:00:00
701,374,6,2017-01-03 00:00:00,2017-01-29 00:00:00
1464,2959,6,2017-02-04 00:00:00,2017-03-03 00:00:00
5436,5438,6,2017-02-17 00:00:00,2017-03-14 00:00:00
1598,2674,6,2017-01-13 00:00:00,2017-02-11 00:00:00
733,1023,6,2017-01-02 00:00:00,2017-01-29 00:00:00
2612,350,6,2017-01-22 00:00:00,2017-04-13 00:00:00
5946,5775,6,2017-03-10 00:00:00,2017-04-16 00:00:00
704,709,6,2017-01-02 00:00:00,2017-01-17 00:00:00
5100,4441,6,2017-02-12 00:00:00,2017-04-22 00:00:00
53,3668,6,2017-01-29 00:00:00,2017-04-23 00:00:00
1970,1951,6,2017-01-08 00:00:00,2017-02-27 00:00:00
752,709,6,2017-01-02 00:00:00,2017-01-17 00:00:00
334,366,6,2017-01-01 00:00:00,2017-01-17 00:00:00
5432,5401,6,2017-02-17 00:00:00,2017-03-14 00:00:00
286,292,6,2017-01-01 00:00:00,2017-04-29 00:00:00
5982,5912,6,2017-03-05 00:00:00,2017-03-31 00:00:00
4554,5434,6,2017-02-26 00:00:00,2017-04-13 00:00:00
1012,3102,6,2017-03-20 00:00:00,2017-04-20 00:00:00
5917,5912,6,2017-03-05 00:00:00,2017-04-15 00:00:00
358,2754,6,2017-02-02 00:00:00,2017-04-14 00:00:00
2912,945,6,2017-01-25 00:00:00,2017-03-19 00:00:00
899,812,6,2017-01-02 00:00:00,2017-03-21 00:00:00
3539,3535,6,2017-01-15 00:00:00,2017-04-10 00:00:00
247,3188,6,2017-01-20 00:00:00,2017-04-12 00:00:00
3421,724,6,2017-01-17 00:00:00,2017-04-12 00:00:00
889,802,6,2017-01-02 00:00:00,2017-02-23 00:00:00
1001,1025,6,2017-01-02 00:00:00,2017-04-10 00:00:00
4373,4044,6,2017-01-31 00:00:00,2017-03-03 00:00:00
2293,2236,6,2017-01-09 00:00:00,2017-02-21 00:00:00
1323,1367,6,2017-01-03 00:00:00,2017-02-26 00:00:00
2199,2186,6,2017-01-09 00:00:00,2017-01-31 00:00:00
1082,1837,6,2017-02-02 00:00:00,2017-03-19 00:00:00
752,1053,6,2017-01-02 00:00:00,2017-01-29 00:00:00
3535,3523,6,2017-01-15 00:00:00,2017-04-10 00:00:00
4339,5448,6,2017-02-22 00:00:00,2017-04-12 00:00:00
7476,5978,6,2017-04-13 00:00:00,2017-04-29 00:00:00
248,266,6,2017-01-01 00:00:00,2017-02-28 00:00:00
3998,1572,6,2017-02-28 00:00:00,2017-04-05 00:00:00
2137,652,6,2017-01-15 00:00:00,2017-04-10 00:00:00
378,308,6,2017-01-01 00:00:00,2017-02-17 00:00:00
3947,2700,6,2017-03-03 00:00:00,2017-04-16 00:00:00
3414,3122,6,2017-01-23 00:00:00,2017-04-22 00:00:00
4300,4205,6,2017-01-22 00:00:00,2017-04-05 00:00:00
5464,5494,6,2017-02-17 00:00:00,2017-03-13 00:00:00
313,378,6,2017-01-01 00:00:00,2017-02-17 00:00:00
5484,2959,6,2017-02-22 00:00:00,2017-04-02 00:00:00
4607,2294,6,2017-02-28 00:00:00,2017-04-25 00:00:00
3579,3518,6,2017-01-15 00:00:00,2017-04-06 00:00:00
230,3149,6,2017-01-13 00:00:00,2017-02-14 00:00:00
2969,2783,6,2017-01-10 00:00:00,2017-03-13 00:00:00
1464,5479,6,2017-02-22 00:00:00,2017-04-05 00:00:00
2245,2299,6,2017-01-09 00:00:00,2017-02-17 00:00:00
5404,5401,6,2017-02-17 00:00:00,2017-03-14 00:00:00
5797,5718,6,2017-02-24 00:00:00,2017-03-31 00:00:00
1586,2560,6,2017-02-28 00:00:00,2017-04-12 00:00:00
5927,5946,6,2017-03-05 00:00:00,2017-03-31 00:00:00
3509,2273,6,2017-01-28 00:00:00,2017-04-16 00:00:00
5479,5431,6,2017-02-17 00:00:00,2017-03-14 00:00:00
717,775,6,2017-01-02 00:00:00,2017-04-18 00:00:00
4321,4340,6,2017-01-24 00:00:00,2017-03-21 00:00:00
740,709,6,2017-01-02 00:00:00,2017-01-17 00:00:00
4285,4292,6,2017-01-22 00:00:00,2017-04-13 00:00:00
649,3493,6,2017-01-23 00:00:00,2017-04-26 00:00:00
435,3041,6,2017-01-10 00:00:00,2017-03-30 00:00:00
5993,5966,6,2017-03-05 00:00:00,2017-04-25 00:00:00
801,848,6,2017-01-02 00:00:00,2017-03-01 00:00:00
5456,5498,6,2017-02-17 00:00:00,2017-03-13 00:00:00
1019,1048,6,2017-01-02 00:00:00,2017-03-21 00:00:00
5471,5438,6,2017-02-17 00:00:00,2017-03-14 00:00:00
6572,6580,6,2017-03-13 00:00:00,2017-04-29 00:00:00
812,839,6,2017-01-02 00:00:00,2017-03-21 00:00:00
3648,3603,6,2017-01-15 00:00:00,2017-02-26 00:00:00
1369,1310,6,2017-01-03 00:00:00,2017-02-26 00:00:00
2802,905,6,2017-02-04 00:00:00,2017-04-14 00:00:00
3525,3568,6,2017-01-15 00:00:00,2017-04-10 00:00:00
3655,3661,6,2017-01-15 00:00:00,2017-04-10 00:00:00
1369,1323,6,2017-01-03 00:00:00,2017-02-26 00:00:00
602,649,6,2017-01-02 00:00:00,2017-03-04 00:00:00
4329,4361,6,2017-01-24 00:00:00,2017-02-25 00:00:00
4295,4205,6,2017-01-22 00:00:00,2017-04-05 00:00:00
797,763,6,2017-01-02 00:00:00,2017-01-17 00:00:00
3576,1884,6,2017-02-28 00:00:00,2017-04-25 00:00:00
5448,5458,6,2017-02-17 00:00:00,2017-03-14 00:00:00
1314,1666,6,2017-02-04 00:00:00,2017-03-03 00:00:00
5436,5471,6,2017-02-17 00:00:00,2017-03-14 00:00:00
857,896,6,2017-01-02 00:00:00,2017-04-24 00:00:00
5468,5443,6,2017-02-17 00:00:00,2017-03-13 00:00:00
5484,5500,6,2017-02-17 00:00:00,2017-03-13 00:00:00
1452,2035,6,2017-03-14 00:00:00,2017-04-29 00:00:00
5361,5312,6,2017-02-13 00:00:00,2017-04-29 00:00:00
771,773,6,2017-01-02 00:00:00,2017-02-26 00:00:00
4223,4208,6,2017-01-22 00:00:00,2017-04-10 00:00:00
3123,255,6,2017-01-13 00:00:00,2017-02-03 00:00:00
5312,5311,6,2017-02-13 00:00:00,2017-04-29 00:00:00
5435,5404,6,2017-02-17 00:00:00,2017-03-14 00:00:00
761,751,6,2017-01-02 00:00:00,2017-01-17 00:00:00
3681,3603,6,2017-01-15 00:00:00,2017-02-26 00:00:00
2941,1818,6,2017-02-04 00:00:00,2017-03-03 00:00:00
2932,2928,6,2017-01-10 00:00:00,2017-04-08 00:00:00
4632,4670,6,2017-02-02 00:00:00,2017-03-13 00:00:00
5438,5419,6,2017-02-17 00:00:00,2017-03-14 00:00:00
4346,5434,6,2017-02-26 00:00:00,2017-04-13 00:00:00
4013,915,6,2017-02-07 00:00:00,2017-03-10 00:00:00
4632,4640,6,2017-02-02 00:00:00,2017-03-13 00:00:00
5494,5416,6,2017-02-17 00:00:00,2017-03-13 00:00:00
5001,5019,6,2017-02-12 00:00:00,2017-04-16 00:00:00
1056,739,6,2017-01-02 00:00:00,2017-01-29 00:00:00
1370,1310,6,2017-01-03 00:00:00,2017-02-26 00:00:00
733,730,6,2017-01-02 00:00:00,2017-01-17 00:00:00
5460,5455,6,2017-02-17 00:00:00,2017-03-20 00:00:00
761,772,6,2017-01-02 00:00:00,2017-01-17 00:00:00
1370,1322,6,2017-01-03 00:00:00,2017-02-26 00:00:00
187,5841,6,2017-03-22 00:00:00,2017-04-26 00:00:00
4300,4295,6,2017-01-22 00:00:00,2017-04-05 00:00:00
761,766,6,2017-01-02 00:00:00,2017-01-17 00:00:00
4203,4241,6,2017-01-22 00:00:00,2017-04-09 00:00:00
382,385,6,2017-01-01 00:00:00,2017-02-17 00:00:00
3568,3523,6,2017-01-15 00:00:00,2017-04-10 00:00:00
4321,4034,6,2017-01-31 00:00:00,2017-04-12 00:00:00
6027,6092,6,2017-03-05 00:00:00,2017-03-20 00:00:00
6001,6017,6,2017-03-05 00:00:00,2017-04-25 00:00:00
5498,928,6,2017-02-22 00:00:00,2017-04-15 00:00:00
1984,1951,6,2017-01-08 00:00:00,2017-02-27 00:00:00
2175,2186,6,2017-01-09 00:00:00,2017-01-31 00:00:00
1554,2035,6,2017-03-14 00:00:00,2017-04-29 00:00:00
2457,2411,6,2017-01-09 00:00:00,2017-03-11 00:00:00
719,712,6,2017-01-02 00:00:00,2017-02-17 00:00:00
768,701,6,2017-01-02 00:00:00,2017-01-17 00:00:00
5705,5719,6,2017-02-24 00:00:00,2017-04-13 00:00:00
3599,3520,6,2017-01-15 00:00:00,2017-04-16 00:00:00
2427,2405,6,2017-01-09 00:00:00,2017-02-21 00:00:00
4339,4059,6,2017-01-31 00:00:00,2017-03-03 00:00:00
768,771,6,2017-01-02 00:00:00,2017-02-26 00:00:00
2969,1666,6,2017-02-04 00:00:00,2017-03-03 00:00:00
752,791,6,2017-01-02 00:00:00,2017-01-17 00:00:00
1291,1267,6,2017-01-03 00:00:00,2017-04-24 00:00:00
804,848,6,2017-01-02 00:00:00,2017-03-01 00:00:00
2272,2225,6,2017-01-09 00:00:00,2017-03-28 00:00:00
2510,610,6,2017-01-21 00:00:00,2017-03-17 00:00:00
1951,1971,6,2017-01-08 00:00:00,2017-02-27 00:00:00
761,739,6,2017-01-02 00:00:00,2017-01-17 00:00:00
1043,1021,6,2017-01-02 00:00:00,2017-02-17 00:00:00
2573,440,6,2017-01-24 00:00:00,2017-02-17 00:00:00
6092,4988,6,2017-03-10 00:00:00,2017-04-05 00:00:00
4646,4552,6,2017-03-13 00:00:00,2017-04-14 00:00:00
4373,4025,6,2017-01-31 00:00:00,2017-03-10 00:00:00
5422,1444,6,2017-02-26 00:00:00,2017-04-13 00:00:00
459,398,6,2017-01-01 00:00:00,2017-04-20 00:00:00
2556,1608,6,2017-01-21 00:00:00,2017-03-31 00:00:00
684,255,6,2017-01-13 00:00:00,2017-02-03 00:00:00
1662,4523,6,2017-01-30 00:00:00,2017-03-20 00:00:00
5466,1696,6,2017-02-22 00:00:00,2017-04-05 00:00:00
6096,6069,6,2017-03-05 00:00:00,2017-04-25 00:00:00
360,366,6,2017-01-01 00:00:00,2017-01-17 00:00:00
766,772,6,2017-01-02 00:00:00,2017-01-17 00:00:00
5432,2941,6,2017-02-22 00:00:00,2017-04-12 00:00:00
5708,5800,6,2017-02-24 00:00:00,2017-03-31 00:00:00
4314,4391,6,2017-01-24 00:00:00,2017-04-10 00:00:00
4011,4316,6,2017-01-31 00:00:00,2017-03-03 00:00:00
928,1818,6,2017-02-04 00:00:00,2017-03-13 00:00:00
1396,1328,6,2017-01-03 00:00:00,2017-03-30 00:00:00
3301,3399,6,2017-01-13 00:00:00,2017-04-08 00:00:00
3461,3440,6,2017-01-13 00:00:00,2017-04-28 00:00:00
5964,5954,6,2017-03-05 00:00:00,2017-04-25 00:00:00
4670,4640,6,2017-02-02 00:00:00,2017-04-11 00:00:00
758,731,6,2017-01-02 00:00:00,2017-02-17 00:00:00
2328,2072,6,2017-01-09 00:00:00,2017-04-10 00:00:00
5478,5494,6,2017-02-17 00:00:00,2017-03-13 00:00:00
771,706,6,2017-01-02 00:00:00,2017-02-26 00:00:00
6071,6047,6,2017-03-05 00:00:00,2017-04-25 00:00:00
766,706,6,2017-01-02 00:00:00,2017-01-17 00:00:00
5025,5055,6,2017-02-12 00:00:00,2017-04-05 00:00:00
1984,1918,6,2017-01-08 00:00:00,2017-02-27 00:00:00
229,1430,6,2017-02-12 00:00:00,2017-04-10 00:00:00
4013,1818,6,2017-02-07 00:00:00,2017-03-10 00:00:00
231,3149,6,2017-01-13 00:00:00,2017-02-14 00:00:00
2743,945,6,2017-02-04 00:00:00,2017-03-28 00:00:00
2789,1371,6,2017-02-04 00:00:00,2017-03-03 00:00:00
751,709,6,2017-01-02 00:00:00,2017-01-17 00:00:00
1413,2277,6,2017-02-12 00:00:00,2017-04-16 00:00:00
5726,5717,6,2017-02-24 00:00:00,2017-04-18 00:00:00
4395,4009,6,2017-01-31 00:00:00,2017-03-03 00:00:00
2197,2152,6,2017-01-09 00:00:00,2017-01-31 00:00:00
5731,5743,6,2017-02-24 00:00:00,2017-04-17 00:00:00
5498,5500,6,2017-02-17 00:00:00,2017-03-13 00:00:00
5436,5495,6,2017-02-17 00:00:00,2017-03-14 00:00:00
392,374,6,2017-01-01 00:00:00,2017-01-17 00:00:00
2272,5841,6,2017-03-22 00:00:00,2017-04-26 00:00:00
5797,5773,6,2017-02-24 00:00:00,2017-03-31 00:00:00
5421,5458,6,2017-02-17 00:00:00,2017-03-14 00:00:00
1315,1351,6,2017-01-03 00:00:00,2017-02-25 00:00:00
2977,2932,6,2017-01-10 00:00:00,2017-04-08 00:00:00
1066,369,6,2017-01-05 00:00:00,2017-02-27 00:00:00
3668,3682,6,2017-01-15 00:00:00,2017-04-10 00:00:00
4373,1818,6,2017-02-07 00:00:00,2017-03-10 00:00:00
3208,3670,6,2017-02-22 00:00:00,2017-04-05 00:00:00
1323,1310,6,2017-01-03 00:00:00,2017-02-26 00:00:00
5976,5912,6,2017-03-05 00:00:00,2017-03-31 00:00:00
1025,1023,6,2017-01-02 00:00:00,2017-04-21 00:00:00
2992,2988,6,2017-01-10 00:00:00,2017-03-19 00:00:00
774,758,6,2017-01-02 00:00:00,2017-02-17 00:00:00
5086,5060,6,2017-02-12 00:00:00,2017-04-15 00:00:00
334,1029,6,2017-01-03 00:00:00,2017-02-26 00:00:00
1046,4552,6,2017-03-13 00:00:00,2017-04-14 00:00:00
4542,1444,6,2017-02-26 00:00:00,2017-04-13 00:00:00
2271,2226,6,2017-01-09 00:00:00,2017-03-28 00:00:00
4942,2294,6,2017-02-28 00:00:00,2017-04-25 00:00:00
4969,4412,6,2017-02-28 00:00:00,2017-04-25 00:00:00
746,791,6,2017-01-02 00:00:00,2017-01-17 00:00:00
2759,930,6,2017-02-04 00:00:00,2017-03-10 00:00:00
5484,5494,6,2017-02-17 00:00:00,2017-03-13 00:00:00
2969,2789,6,2017-01-10 00:00:00,2017-03-03 00:00:00
3146,215,6,2017-01-13 00:00:00,2017-03-09 00:00:00
5466,4011,6,2017-02-22 00:00:00,2017-04-05 00:00:00
719,773,6,2017-01-02 00:00:00,2017-02-17 00:00:00
5481,5498,6,2017-02-17 00:00:00,2017-03-13 00:00:00
2969,5490,6,2017-02-22 00:00:00,2017-04-02 00:00:00
2511,5498,6,2017-02-22 00:00:00,2017-04-15 00:00:00
928,1666,6,2017-02-04 00:00:00,2017-03-03 00:00:00
3941,3980,6,2017-01-19 00:00:00,2017-03-20 00:00:00
1369,1391,6,2017-01-03 00:00:00,2017-02-26 00:00:00
244,263,6,2017-01-01 00:00:00,2017-04-09 00:00:00
740,730,6,2017-01-02 00:00:00,2017-01-17 00:00:00
4404,4435,6,2017-01-29 00:00:00,2017-04-24 00:00:00
4344,4071,6,2017-01-31 00:00:00,2017-03-26 00:00:00
3576,4607,6,2017-02-28 00:00:00,2017-04-25 00:00:00
167,64,6,2017-01-01 00:00:00,2017-04-15 00:00:00
2294,1884,6,2017-02-28 00:00:00,2017-04-25 00:00:00
1315,1332,6,2017-01-03 00:00:00,2017-02-25 00:00:00
1484,5464,6,2017-02-22 00:00:00,2017-04-15 00:00:00
2293,2223,6,2017-01-09 00:00:00,2017-02-21 00:00:00
4339,5414,6,2017-02-22 00:00:00,2017-04-12 00:00:00
792,716,6,2017-01-02 00:00:00,2017-01-17 00:00:00
2972,1082,6,2017-02-04 00:00:00,2017-03-26 00:00:00
4011,5479,6,2017-02-22 00:00:00,2017-04-05 00:00:00
1252,2645,6,2017-02-10 00:00:00,2017-04-29 00:00:00
5455,5467,6,2017-02-17 00:00:00,2017-04-05 00:00:00
1043,1002,6,2017-01-02 00:00:00,2017-02-17 00:00:00
2186,2153,6,2017-01-09 00:00:00,2017-01-31 00:00:00
5448,5412,6,2017-02-17 00:00:00,2017-03-14 00:00:00
615,622,6,2017-01-02 00:00:00,2017-02-23 00:00:00
5426,2941,6,2017-02-22 00:00:00,2017-04-12 00:00:00
5466,1666,6,2017-02-22 00:00:00,2017-04-05 00:00:00
6049,6039,6,2017-03-05 00:00:00,2017-04-25 00:00:00
2245,2298,6,2017-01-09 00:00:00,2017-02-17 00:00:00
3148,2131,6,2017-01-15 00:00:00,2017-04-10 00:00:00
366,324,6,2017-01-01 00:00:00,2017-03-24 00:00:00
5982,5946,6,2017-03-05 00:00:00,2017-03-31 00:00:00
3491,3436,6,2017-01-13 00:00:00,2017-04-10 00:00:00
4346,4387,6,2017-01-24 00:00:00,2017-03-13 00:00:00
4632,3404,6,2017-02-28 00:00:00,2017-04-12 00:00:00
7379,7363,6,2017-03-17 00:00:00,2017-04-17 00:00:00
3479,3451,6,2017-01-13 00:00:00,2017-02-23 00:00:00
211,2567,6,2017-01-24 00:00:00,2017-02-26 00:00:00
4399,4016,6,2017-01-31 00:00:00,2017-03-10 00:00:00
5436,5429,6,2017-02-17 00:00:00,2017-03-14 00:00:00
2759,1314,6,2017-02-04 00:00:00,2017-03-10 00:00:00
2759,915,6,2017-02-04 00:00:00,2017-03-10 00:00:00
1975,1905,6,2017-01-08 00:00:00,2017-02-23 00:00:00
4945,3940,6,2017-02-28 00:00:00,2017-04-13 00:00:00
797,772,6,2017-01-02 00:00:00,2017-01-17 00:00:00
3585,3517,6,2017-01-15 00:00:00,2017-04-10 00:00:00
4399,5490,6,2017-02-22 00:00:00,2017-04-02 00:00:00
1001,733,6,2017-01-02 00:00:00,2017-01-29 00:00:00
232,659,6,2017-01-13 00:00:00,2017-04-21 00:00:00
5944,5962,6,2017-03-05 00:00:00,2017-04-14 00:00:00
1029,1023,6,2017-01-02 00:00:00,2017-01-17 00:00:00
2802,2537,6,2017-01-10 00:00:00,2017-04-21 00:00:00
1034,2501,6,2017-01-21 00:00:00,2017-03-31 00:00:00
266,215,6,2017-01-01 00:00:00,2017-02-03 00:00:00
1598,266,6,2017-01-13 00:00:00,2017-02-28 00:00:00
1287,1223,6,2017-01-03 00:00:00,2017-02-03 00:00:00
4632,2509,6,2017-02-04 00:00:00,2017-03-20 00:00:00
293,266,6,2017-01-01 00:00:00,2017-02-28 00:00:00
733,1056,6,2017-01-02 00:00:00,2017-01-29 00:00:00
5456,2959,6,2017-02-22 00:00:00,2017-04-02 00:00:00
5426,5431,6,2017-02-17 00:00:00,2017-03-14 00:00:00
4224,4223,6,2017-01-22 00:00:00,2017-04-10 00:00:00
1692,1598,6,2017-01-07 00:00:00,2017-03-20 00:00:00
5414,5404,6,2017-02-17 00:00:00,2017-03-14 00:00:00
3600,2243,6,2017-01-22 00:00:00,2017-03-11 00:00:00
5498,975,6,2017-02-22 00:00:00,2017-04-15 00:00:00
2251,2294,6,2017-01-09 00:00:00,2017-03-13 00:00:00
727,3415,6,2017-02-17 00:00:00,2017-03-25 00:00:00
1503,2674,6,2017-01-13 00:00:00,2017-02-11 00:00:00
5414,5495,6,2017-02-17 00:00:00,2017-03-14 00:00:00
247,272,6,2017-01-01 00:00:00,2017-04-08 00:00:00
3920,6027,6,2017-03-10 00:00:00,2017-04-22 00:00:00
2279,2222,6,2017-01-09 00:00:00,2017-02-21 00:00:00
2284,2273,6,2017-01-09 00:00:00,2017-02-21 00:00:00
905,1377,6,2017-01-25 00:00:00,2017-03-19 00:00:00
1504,1507,6,2017-01-07 00:00:00,2017-04-16 00:00:00
364,354,6,2017-01-01 00:00:00,2017-01-17 00:00:00
768,797,6,2017-01-02 00:00:00,2017-01-17 00:00:00
381,758,6,2017-01-03 00:00:00,2017-02-23 00:00:00
5471,5426,6,2017-02-17 00:00:00,2017-03-14 00:00:00
4339,4025,6,2017-01-31 00:00:00,2017-03-03 00:00:00
